pmid,gene_id,gene_text,title,journal
41839679,6647,SOD,Assessment of key transcription factors and drought-responsive genes in wheat cultivars under drought stress.,
16102947,542833,SOD,Changes of anti-oxidative enzymes and MDA content under soil water deficits among 10 wheat (Triticum aestivum L.) genotypes at maturation stage.,Colloids Surf B Biointerfaces. 2005 Sep 25
16102947,543190,CAT,Changes of anti-oxidative enzymes and MDA content under soil water deficits among 10 wheat (Triticum aestivum L.) genotypes at maturation stage.,Colloids Surf B Biointerfaces. 2005 Sep 25
18280007,107786399,Ubiquitin,Drought tolerance through overexpression of monoubiquitin in transgenic tobacco.,J Plant Physiol. 2008 Nov 1
18438439,100415851,class III peroxidase,Transcript expression profile of water-limited roots of hexaploid wheat (Triticum aestivum 'Opata').,Genome. 2008 May
19266903,542865,DREB,Identification of DREB homologous genes in bread wheat via CODEHOP PCR primer design.,Pak J Biol Sci. 2008 Aug 15
20084169,827392,vernalization gene 2,Heterologous expression of wheat VERNALIZATION 2 (TaVRN2) gene in Arabidopsis delays flowering and enhances freezing tolerance.,PLoS One. 2010 Jan 13
20084169,827323,FCA,Heterologous expression of wheat VERNALIZATION 2 (TaVRN2) gene in Arabidopsis delays flowering and enhances freezing tolerance.,PLoS One. 2010 Jan 13
20084169,830878,FLC,Heterologous expression of wheat VERNALIZATION 2 (TaVRN2) gene in Arabidopsis delays flowering and enhances freezing tolerance.,PLoS One. 2010 Jan 13
20084169,816471,FVE,Heterologous expression of wheat VERNALIZATION 2 (TaVRN2) gene in Arabidopsis delays flowering and enhances freezing tolerance.,PLoS One. 2010 Jan 13
20084169,819174,SOC1,Heterologous expression of wheat VERNALIZATION 2 (TaVRN2) gene in Arabidopsis delays flowering and enhances freezing tolerance.,PLoS One. 2010 Jan 13
20084169,828651,CBF2,Heterologous expression of wheat VERNALIZATION 2 (TaVRN2) gene in Arabidopsis delays flowering and enhances freezing tolerance.,PLoS One. 2010 Jan 13
20084169,828652,CBF3,Heterologous expression of wheat VERNALIZATION 2 (TaVRN2) gene in Arabidopsis delays flowering and enhances freezing tolerance.,PLoS One. 2010 Jan 13
20639406,100415863,CHP,TaCHP: a wheat zinc finger protein gene down-regulated by abscisic acid and salinity stress plays a positive role in stress tolerance.,Plant Physiol. 2010 Sep
20639406,828652,AtCBF3,TaCHP: a wheat zinc finger protein gene down-regulated by abscisic acid and salinity stress plays a positive role in stress tolerance.,Plant Physiol. 2010 Sep
20639406,835809,AtABI2,TaCHP: a wheat zinc finger protein gene down-regulated by abscisic acid and salinity stress plays a positive role in stress tolerance.,Plant Physiol. 2010 Sep
20639406,828714,AtABI1,TaCHP: a wheat zinc finger protein gene down-regulated by abscisic acid and salinity stress plays a positive role in stress tolerance.,Plant Physiol. 2010 Sep
20639406,821904,AtMYB15,TaCHP: a wheat zinc finger protein gene down-regulated by abscisic acid and salinity stress plays a positive role in stress tolerance.,Plant Physiol. 2010 Sep
20639406,841665,AtABA2,TaCHP: a wheat zinc finger protein gene down-regulated by abscisic acid and salinity stress plays a positive role in stress tolerance.,Plant Physiol. 2010 Sep
20639406,817257,AtAAO3,TaCHP: a wheat zinc finger protein gene down-regulated by abscisic acid and salinity stress plays a positive role in stress tolerance.,Plant Physiol. 2010 Sep
21459832,606325,TaNAC69,Overexpression of TaNAC69 leads to enhanced transcript levels of stress up-regulated genes and dehydration tolerance in bread wheat.,Mol Plant. 2011 Jul
21459832,837731,glyoxalase I,Overexpression of TaNAC69 leads to enhanced transcript levels of stress up-regulated genes and dehydration tolerance in bread wheat.,Mol Plant. 2011 Jul
23065204,780576,TaMYB2,A study of the role of gene TaMYB2 and an associated SNP in dehydration tolerance in common wheat.,Mol Biol Rep. 2012 Dec
23682116,814915,ubdkgamma7,A wheat PI4K gene whose product possesses threonine autophophorylation activity confers tolerance to drought and salt in Arabidopsis.,J Exp Bot. 2013 Jul
24705986,820816,phospholipase D,"Overexpression of a wheat phospholipase D gene, TaPLDalpha, enhances tolerance to drought and osmotic stress in Arabidopsis thaliana.",Planta. 2014 Jul
24705986,835307,RD29A,"Overexpression of a wheat phospholipase D gene, TaPLDalpha, enhances tolerance to drought and osmotic stress in Arabidopsis thaliana.",Planta. 2014 Jul
24705986,835306,RD29B,"Overexpression of a wheat phospholipase D gene, TaPLDalpha, enhances tolerance to drought and osmotic stress in Arabidopsis thaliana.",Planta. 2014 Jul
24705986,831453,KIN1,"Overexpression of a wheat phospholipase D gene, TaPLDalpha, enhances tolerance to drought and osmotic stress in Arabidopsis thaliana.",Planta. 2014 Jul
24705986,840987,RAB18,"Overexpression of a wheat phospholipase D gene, TaPLDalpha, enhances tolerance to drought and osmotic stress in Arabidopsis thaliana.",Planta. 2014 Jul
25106859,836051,lipid transfer protein 3,A wheat lipid transfer protein 3 could enhance the basal thermotolerance and oxidative stress resistance of Arabidopsis.,Gene. 2014 Oct 15
25106859,543095,TaLTP3,A wheat lipid transfer protein 3 could enhance the basal thermotolerance and oxidative stress resistance of Arabidopsis.,Gene. 2014 Oct 15
26124763,100415870,dehydrin,The K-segments of wheat dehydrin WZY2 are essential for its protective functions under temperature stress.,Front Plant Sci. 2015 Jun 11
26124763,100141381,WZY2,The K-segments of wheat dehydrin WZY2 are essential for its protective functions under temperature stress.,Front Plant Sci. 2015 Jun 11
26220082,542390,NF-YB,Constitutive overexpression of the TaNF-YB4 gene in transgenic wheat significantly improves grain yield.,J Exp Bot. 2015 Nov
26220082,542322,polyubiquitin,Constitutive overexpression of the TaNF-YB4 gene in transgenic wheat significantly improves grain yield.,J Exp Bot. 2015 Nov
27091738,827562,NCED2,Abscisic acid metabolic genes of wheat (Triticum aestivum L.): identification and insights into their functionality in seed dormancy and dehydration tolerance.,Planta. 2016 Aug
27091738,827663,cytochrome P450 monooxygenase 707A1,Abscisic acid metabolic genes of wheat (Triticum aestivum L.): identification and insights into their functionality in seed dormancy and dehydration tolerance.,Planta. 2016 Aug
27488925,100125727,GAPC,Expression analysis and promoter methylation under osmotic and salinity stress of TaGAPC1 in wheat (Triticum aestivum L).,Protoplasma. 2017 Mar
28955354,100146083,Calreticulin,Functional Analysis and Marker Development of TaCRT-D Gene in Common Wheat (Triticum aestivum L.).,Front Plant Sci. 2017 Sep 11
29223332,107773772,MYB,A wheat MYB transcriptional repressor TaMyb1D regulates phenylpropanoid metabolism and enhances tolerance to drought and oxidative stresses in transgenic tobacco plants.,Plant Sci. 2017 Dec
29227949,827481,AtCBL1,A CBL-interacting protein kinase TaCIPK27 confers drought tolerance and exogenous ABA sensitivity in transgenic Arabidopsis.,Plant Physiol Biochem. 2018 Feb
29227949,828764,AtCBL3,A CBL-interacting protein kinase TaCIPK27 confers drought tolerance and exogenous ABA sensitivity in transgenic Arabidopsis.,Plant Physiol Biochem. 2018 Feb
29227949,834756,AtCBL9,A CBL-interacting protein kinase TaCIPK27 confers drought tolerance and exogenous ABA sensitivity in transgenic Arabidopsis.,Plant Physiol Biochem. 2018 Feb
31709381,6648,Mn-SOD,Identification of plant hormones and candidate hub genes regulating flag leaf senescence in wheat response to water deficit stress at the grain-filling stage.,Plant Direct. 2019 Nov 6
31709381,847,CAT,Identification of plant hormones and candidate hub genes regulating flag leaf senescence in wheat response to water deficit stress at the grain-filling stage.,Plant Direct. 2019 Nov 6
31709381,328,APX,Identification of plant hormones and candidate hub genes regulating flag leaf senescence in wheat response to water deficit stress at the grain-filling stage.,Plant Direct. 2019 Nov 6
31820048,110782498,CAP160,In-Silico Evaluation of a New Gene From Wheat Reveals the Divergent Evolution of the CAP160 Homologous Genes Into Monocots.,J Mol Evol. 2020 Mar
31820048,835306,RD29B,In-Silico Evaluation of a New Gene From Wheat Reveals the Divergent Evolution of the CAP160 Homologous Genes Into Monocots.,J Mol Evol. 2020 Mar
32801498,100415839,heat shock protein 70,Meta-QTL analysis and identification of candidate genes for drought tolerance in bread wheat (Triticum aestivum L.).,Physiol Mol Biol Plants. 2020 Aug
37389198,3800068,atp1,Deciphering the enigma of RNA editing in the ATP1_alpha subunit of ATP synthase in Triticum aestivum.,Saudi J Biol Sci
40239777,829845,AP2,The drought-responsive wheat AP2/ERF transcription factor TaRAP2-13L and its interacting protein TaWRKY10 enhance drought tolerance in transgenic Arabidopsis and wheat (Triticum aestivum L.).,Int J Biol Macromol
40239777,123122716,TaNCED2,The drought-responsive wheat AP2/ERF transcription factor TaRAP2-13L and its interacting protein TaWRKY10 enhance drought tolerance in transgenic Arabidopsis and wheat (Triticum aestivum L.).,Int J Biol Macromol
40978798,778412,DREB2,Genome-wide analysis of lncRNA in wheat (Triticum aestivum) and functional characterization of TalncR9 in response to drought stress.,Front Plant Sci
41201374,542867,sucrose phosphate synthase,The 14-3-3 protein TaGF14b coordinates TaABF2-dependent ABA signaling and TaSPS2-mediated sugar homeostasis to enhance drought tolerance in wheat.,Plant J
11706173,818854,COR15a,Components of the Arabidopsis C-repeat/dehydration-responsive element binding factor cold-response pathway are conserved in Brassica napus and other plant species.,Plant Physiol. 2001 Nov
11706173,829845,AP2,Components of the Arabidopsis C-repeat/dehydration-responsive element binding factor cold-response pathway are conserved in Brassica napus and other plant species.,Plant Physiol. 2001 Nov
11706173,819093,EREBP,Components of the Arabidopsis C-repeat/dehydration-responsive element binding factor cold-response pathway are conserved in Brassica napus and other plant species.,Plant Physiol. 2001 Nov
16653076,838632,cor47,Characterization of a Cold-Regulated Wheat Gene Related to Arabidopsis cor47.,Plant Physiol. 1992 Oct
16653076,816688,LEA,Characterization of a Cold-Regulated Wheat Gene Related to Arabidopsis cor47.,Plant Physiol. 1992 Oct
17196377,542833,SOD,Changes of some anti-oxidative physiological indices under soil water deficits among 10 wheat (Triticum aestivum L.) genotypes at tillering stage.,Colloids Surf B Biointerfaces. 2007 Feb 15
17196377,543190,CAT,Changes of some anti-oxidative physiological indices under soil water deficits among 10 wheat (Triticum aestivum L.) genotypes at tillering stage.,Colloids Surf B Biointerfaces. 2007 Feb 15
19615785,543412,glutathione S-transferase,Glutathione transferase activity and expression patterns during grain filling in flag leaves of wheat genotypes differing in drought tolerance: Response to water deficit.,J Plant Physiol. 2009 Nov 15
19615785,100037529,GST,Glutathione transferase activity and expression patterns during grain filling in flag leaves of wheat genotypes differing in drought tolerance: Response to water deficit.,J Plant Physiol. 2009 Nov 15
19615785,542974,glutathione peroxidase,Glutathione transferase activity and expression patterns during grain filling in flag leaves of wheat genotypes differing in drought tolerance: Response to water deficit.,J Plant Physiol. 2009 Nov 15
19704816,543115,calcium-dependent protein kinase,Biotic and abiotic stress responses through calcium-dependent protein kinase (CDPK) signaling in wheat (Triticum aestivum L.).,Plant Signal Behav. 2008 Sep
20490502,100286389,MYB transcription factor,A MYB gene from wheat (Triticum aestivum L.) is up-regulated during salt and drought stresses and differentially regulated between salt-tolerant and sensitive genotypes.,Plant Cell Rep. 2010 Aug
21597961,107773772,MYB,"Expression of a wheat MYB gene in transgenic tobacco enhances resistance to Ralstonia solanacearum, and to drought and salt stresses.",Funct Integr Genomics. 2011 Sep
21597961,107786762,phenylalanine ammonia-lyase,"Expression of a wheat MYB gene in transgenic tobacco enhances resistance to Ralstonia solanacearum, and to drought and salt stresses.",Funct Integr Genomics. 2011 Sep
23814436,543190,catalase,A comprehensive study on dehydration-induced antioxidative responses during germination of Indian bread wheat (Triticum aestivum L. em Thell) cultivars collected from different agroclimatic zones.,Physiol Mol Biol Plants. 2012 Jul
23814436,100415841,ascorbate peroxidase,A comprehensive study on dehydration-induced antioxidative responses during germination of Indian bread wheat (Triticum aestivum L. em Thell) cultivars collected from different agroclimatic zones.,Physiol Mol Biol Plants. 2012 Jul
24223981,818566,P5CS1,Heterologous expression of the wheat aquaporin gene TaTIP2;2 compromises the abiotic stress tolerance of Arabidopsis thaliana.,PLoS One. 2013 Nov 4
24223981,814729,SOS1,Heterologous expression of the wheat aquaporin gene TaTIP2;2 compromises the abiotic stress tolerance of Arabidopsis thaliana.,PLoS One. 2013 Nov 4
24223981,833502,SOS2,Heterologous expression of the wheat aquaporin gene TaTIP2;2 compromises the abiotic stress tolerance of Arabidopsis thaliana.,PLoS One. 2013 Nov 4
24223981,832494,SOS3,Heterologous expression of the wheat aquaporin gene TaTIP2;2 compromises the abiotic stress tolerance of Arabidopsis thaliana.,PLoS One. 2013 Nov 4
24223981,828652,CBF3,Heterologous expression of the wheat aquaporin gene TaTIP2;2 compromises the abiotic stress tolerance of Arabidopsis thaliana.,PLoS One. 2013 Nov 4
24223981,830424,DREB2A,Heterologous expression of the wheat aquaporin gene TaTIP2;2 compromises the abiotic stress tolerance of Arabidopsis thaliana.,PLoS One. 2013 Nov 4
24223981,828714,ABI1,Heterologous expression of the wheat aquaporin gene TaTIP2;2 compromises the abiotic stress tolerance of Arabidopsis thaliana.,PLoS One. 2013 Nov 4
24223981,835809,ABI2,Heterologous expression of the wheat aquaporin gene TaTIP2;2 compromises the abiotic stress tolerance of Arabidopsis thaliana.,PLoS One. 2013 Nov 4
24223981,829547,ABF3,Heterologous expression of the wheat aquaporin gene TaTIP2;2 compromises the abiotic stress tolerance of Arabidopsis thaliana.,PLoS One. 2013 Nov 4
26057533,778371,HvPIP1;2,Identification and Expression Analysis of the Barley (Hordeum vulgare L.) Aquaporin Gene Family.,PLoS One. 2015 Jun 9
27471160,542865,DREB1,Functional and structural insights into novel DREB1A transcription factors in common wheat (Triticum aestivum L.): A molecular modeling approach.,Comput Biol Chem. 2016 Oct
27471160,778412,DREB2,Functional and structural insights into novel DREB1A transcription factors in common wheat (Triticum aestivum L.): A molecular modeling approach.,Comput Biol Chem. 2016 Oct
27899926,835307,RD29A,Bioinformatic Analyses of Subgroup-A Members of the Wheat bZIP Transcription Factor Family and Functional Identification of TabZIP174 Involved in Drought Stress Response.,Front Plant Sci. 2016 Nov 16
27899926,835306,RD29B,Bioinformatic Analyses of Subgroup-A Members of the Wheat bZIP Transcription Factor Family and Functional Identification of TabZIP174 Involved in Drought Stress Response.,Front Plant Sci. 2016 Nov 16
27899926,840987,RAB18,Bioinformatic Analyses of Subgroup-A Members of the Wheat bZIP Transcription Factor Family and Functional Identification of TabZIP174 Involved in Drought Stress Response.,Front Plant Sci. 2016 Nov 16
27899926,830424,DREB2A,Bioinformatic Analyses of Subgroup-A Members of the Wheat bZIP Transcription Factor Family and Functional Identification of TabZIP174 Involved in Drought Stress Response.,Front Plant Sci. 2016 Nov 16
27899926,818854,COR15A,Bioinformatic Analyses of Subgroup-A Members of the Wheat bZIP Transcription Factor Family and Functional Identification of TabZIP174 Involved in Drought Stress Response.,Front Plant Sci. 2016 Nov 16
27899926,838632,COR47,Bioinformatic Analyses of Subgroup-A Members of the Wheat bZIP Transcription Factor Family and Functional Identification of TabZIP174 Involved in Drought Stress Response.,Front Plant Sci. 2016 Nov 16
29843596,100037622,CBF-A15,"Association genetics studies on frost tolerance in wheat (Triticum aestivum L.) reveal new highly conserved amino acid substitutions in CBF-A3, CBF-A15, VRN3 and PPD1 genes.",BMC Genomics. 2018 May 29
29843596,100037541,VRN3,"Association genetics studies on frost tolerance in wheat (Triticum aestivum L.) reveal new highly conserved amino acid substitutions in CBF-A3, CBF-A15, VRN3 and PPD1 genes.",BMC Genomics. 2018 May 29
29843596,100037629,CBF-A14,"Association genetics studies on frost tolerance in wheat (Triticum aestivum L.) reveal new highly conserved amino acid substitutions in CBF-A3, CBF-A15, VRN3 and PPD1 genes.",BMC Genomics. 2018 May 29
31136598,542865,DREB1,Nucleotide diversity patterns at the DREB1 transcriptional factor gene in the genome donor species of wheat (Triticum aestivum L).,PLoS One. 2019 May 28
31297725,817208,heme oxygenase 1,Wheat methionine sulfoxide reductase A4.1 interacts with heme oxygenase 1 to enhance seedling tolerance to salinity or drought stress.,Plant Mol Biol. 2019 Sep
32153322,542780,chitinase,Impact of arbuscular mycorrhizal fungi (AMF) on gene expression of some cell wall and membrane elements of wheat (Triticum aestivum L.) under water deficit using transcriptome analysis.,Physiol Mol Biol Plants. 2020 Jan
32480809,543415,cell wall invertase,Genome-level identification of cell wall invertase genes in wheat for the study of drought tolerance.,Funct Plant Biol. 2012 Aug
41186021,9647,PP2C phosphatase,TaPYR10 Coordinates Abscisic Acid Sensing and Downstream Gene Activation to Deliver Drought Resilience and Yield Benefits in Wheat.,Plant Cell Environ
41186021,5832,delta-pyrroline-5-carboxylate synthetase,TaPYR10 Coordinates Abscisic Acid Sensing and Downstream Gene Activation to Deliver Drought Resilience and Yield Benefits in Wheat.,Plant Cell Environ
41186021,6647,superoxide dismutase,TaPYR10 Coordinates Abscisic Acid Sensing and Downstream Gene Activation to Deliver Drought Resilience and Yield Benefits in Wheat.,Plant Cell Environ
41186021,847,catalase,TaPYR10 Coordinates Abscisic Acid Sensing and Downstream Gene Activation to Deliver Drought Resilience and Yield Benefits in Wheat.,Plant Cell Environ
41494041,28721236,peroxidase,Overexpression of <italic>TaCYP2</italic> from winter wheat confers tolerance to freezing stress in <italic>Arabidopsis thaliana</italic>.,
41494041,829661,catalase,Overexpression of <italic>TaCYP2</italic> from winter wheat confers tolerance to freezing stress in <italic>Arabidopsis thaliana</italic>.,
41494041,837304,ascorbate peroxidase,Overexpression of <italic>TaCYP2</italic> from winter wheat confers tolerance to freezing stress in <italic>Arabidopsis thaliana</italic>.,
41494041,818799,late embryogenesis abundant protein,Overexpression of <italic>TaCYP2</italic> from winter wheat confers tolerance to freezing stress in <italic>Arabidopsis thaliana</italic>.,
42017291,543123,cytochrome P450,Development and characterization of near-isogenic lines for quantitative trait locus qDT.3B.1 underlying drought tolerance in wheat.,Plant Genome
42017291,543288,ubiquitin,Development and characterization of near-isogenic lines for quantitative trait locus qDT.3B.1 underlying drought tolerance in wheat.,Plant Genome
22531790,542792,Wdhn13,Variation in abscisic acid responsiveness of Aegilops tauschii and hexaploid wheat synthetics due to the D-genome diversity.,Genes Genet Syst. 2012
23641183,548143,allene oxide cyclase,Cloning of allene oxide cyclase gene from Leymus mollis and analysis of its expression in wheat-Leymus chromosome addition lines.,Breed Sci. 2013 Mar
25560188,830850,MSA,Pleiotropic effects of TaMYB3R1 on plant development and response to osmotic stress in transgenic Arabidopsis.,Gene. 2015 Mar 10
27245096,839287,AtSDD1,The Wheat GT Factor TaGT2L1D Negatively Regulates Drought Tolerance and Plant Development.,Sci Rep. 2016 Jun 1
27245096,840218,gtl1-3,The Wheat GT Factor TaGT2L1D Negatively Regulates Drought Tolerance and Plant Development.,Sci Rep. 2016 Jun 1
27917186,778412,DREB2,"Expression Level of the DREB2-Type Gene, Identified with Amplifluor SNP Markers, Correlates with Performance, and Tolerance to Dehydration in Bread Wheat Cultivars from Northern Kazakhstan.",Front Plant Sci. 2016 Nov 18
28261230,548117,RAR1,TaRar1 Is Involved in Wheat Defense against Stripe Rust Pathogen Mediated by YrSu.,Front Plant Sci. 2017 Feb 14
28912797,778412,DREB2,"Corrigendum: Expression Level of the DREB2-Type Gene, Identified with Amplifluor SNP Markers, Correlates with Performance, and Tolerance to Dehydration in Bread Wheat Cultivars from Northern Kazakhstan.",Front Plant Sci. 2017 Sep 7
29225611,819248,AtWRKY46,Overexpression of TaWRKY146 Increases Drought Tolerance through Inducing Stomatal Closure in Arabidopsis thaliana.,Front Plant Sci. 2017 Nov 24
29801463,839907,CBL-interacting protein kinase 23,Wheat CBL-interacting protein kinase 23 positively regulates drought stress and ABA responses.,BMC Plant Biol. 2018 May 25
31649704,832602,F-box Protein,Wheat F-box Protein TaFBA1 Positively Regulates Plant Drought Tolerance but Negatively Regulates Stomatal Closure.,Front Plant Sci. 2019 Oct 10
31649704,838452,RCAR1,Wheat F-box Protein TaFBA1 Positively Regulates Plant Drought Tolerance but Negatively Regulates Stomatal Closure.,Front Plant Sci. 2019 Oct 10
31649704,818199,ABI5,Wheat F-box Protein TaFBA1 Positively Regulates Plant Drought Tolerance but Negatively Regulates Stomatal Closure.,Front Plant Sci. 2019 Oct 10
32264833,10780,C2H2-type zinc finger protein,The barley stripe mosaic virus expression system reveals the wheat C2H2 zinc finger protein TaZFP1B as a key regulator of drought tolerance.,BMC Plant Biol. 2020 Apr 7
32503498,107763252,dehydrin,Transcription factor TabHLH49 positively regulates dehydrin WZY2 gene expression and enhances drought stress tolerance in wheat.,BMC Plant Biol. 2020 Jun 5
34868149,543190,catalase,Nucleoredoxin Gene TaNRX1 Positively Regulates Drought Tolerance in Transgenic Wheat (Triticum aestivum L.).,Front Plant Sci. 2021 Nov 11
34868149,543313,peroxidase,Nucleoredoxin Gene TaNRX1 Positively Regulates Drought Tolerance in Transgenic Wheat (Triticum aestivum L.).,Front Plant Sci. 2021 Nov 11
35959993,799,CRT,A gain-of-function allele of a DREB transcription factor gene ameliorates drought tolerance in wheat.,Plant Cell. 2022 Oct 27
36097863,819235,bZIP transcription factor,"TaFDL2-1A confers drought stress tolerance by promoting ABA biosynthesis, ABA responses, and ROS scavenging in transgenic wheat.",Plant J. 2022 Nov
36233327,830424,DREB2A,"A Group I WRKY Gene, TaWRKY133, Negatively Regulates Drought Resistance in Transgenic Plants.",Int J Mol Sci. 2022 Oct 10
36233327,835307,RD29A,"A Group I WRKY Gene, TaWRKY133, Negatively Regulates Drought Resistance in Transgenic Plants.",Int J Mol Sci. 2022 Oct 10
36233327,835306,RD29B,"A Group I WRKY Gene, TaWRKY133, Negatively Regulates Drought Resistance in Transgenic Plants.",Int J Mol Sci. 2022 Oct 10
36233327,841395,ABF1,"A Group I WRKY Gene, TaWRKY133, Negatively Regulates Drought Resistance in Transgenic Plants.",Int J Mol Sci. 2022 Oct 10
36233327,841665,ABA2,"A Group I WRKY Gene, TaWRKY133, Negatively Regulates Drought Resistance in Transgenic Plants.",Int J Mol Sci. 2022 Oct 10
36233327,828714,ABI1,"A Group I WRKY Gene, TaWRKY133, Negatively Regulates Drought Resistance in Transgenic Plants.",Int J Mol Sci. 2022 Oct 10
36233327,838652,CAT1,"A Group I WRKY Gene, TaWRKY133, Negatively Regulates Drought Resistance in Transgenic Plants.",Int J Mol Sci. 2022 Oct 10
36233327,841486,ERF3,"A Group I WRKY Gene, TaWRKY133, Negatively Regulates Drought Resistance in Transgenic Plants.",Int J Mol Sci. 2022 Oct 10
36442571,842718,WRKY transcription factor,The wheat WRKY transcription factor TaWRKY1-2D confers drought resistance in transgenic Arabidopsis and wheat (Triticum aestivum L.).,Int J Biol Macromol. 2023 Jan 31
36442571,827860,AtCAT1,The wheat WRKY transcription factor TaWRKY1-2D confers drought resistance in transgenic Arabidopsis and wheat (Triticum aestivum L.).,Int J Biol Macromol. 2023 Jan 31
37108500,829597,agb1-2,G-Protein beta-Subunit Gene TaGB1-B Enhances Drought and Salt Resistance in Wheat.,Int J Mol Sci
38172667,847,catalase,"TaWRKY31, a novel WRKY transcription factor in wheat, participates in regulation of plant drought stress tolerance.",
38172667,820667,AtNCED3,"TaWRKY31, a novel WRKY transcription factor in wheat, participates in regulation of plant drought stress tolerance.",
38172667,841665,AtABA2,"TaWRKY31, a novel WRKY transcription factor in wheat, participates in regulation of plant drought stress tolerance.",
38172667,828714,AtABI1,"TaWRKY31, a novel WRKY transcription factor in wheat, participates in regulation of plant drought stress tolerance.",
38172667,829547,AtABF3,"TaWRKY31, a novel WRKY transcription factor in wheat, participates in regulation of plant drought stress tolerance.",
39054416,4800,NF-YA,Transcription factor TaNF-YB2 interacts with partners TaNF-YA7/YC7 and transcriptionally activates distinct stress-defensive genes to modulate drought tolerance in T. Aestivum.,BMC Plant Biol
39054416,4802,NF-YC,Transcription factor TaNF-YB2 interacts with partners TaNF-YA7/YC7 and transcriptionally activates distinct stress-defensive genes to modulate drought tolerance in T. Aestivum.,BMC Plant Biol
39054416,4602,MYB,Transcription factor TaNF-YB2 interacts with partners TaNF-YA7/YC7 and transcriptionally activates distinct stress-defensive genes to modulate drought tolerance in T. Aestivum.,BMC Plant Biol
39054416,5832,P5CS,Transcription factor TaNF-YB2 interacts with partners TaNF-YA7/YC7 and transcriptionally activates distinct stress-defensive genes to modulate drought tolerance in T. Aestivum.,BMC Plant Biol
39375249,543115,calcium-dependent protein kinase,TaCDPK1-5A positively regulates drought response through modulating osmotic stress responsive-associated processes in wheat (Triticum aestivum).,Plant Cell Rep
39375249,543088,mitogen-activated protein kinase,TaCDPK1-5A positively regulates drought response through modulating osmotic stress responsive-associated processes in wheat (Triticum aestivum).,Plant Cell Rep
40915112,543160,MYB2,Identification of unique osmotic response mechanisms in Aegilops biuncialis Vis. compared to Triticum aestivum L. Mv9kr1.,Plant Physiol Biochem
40915112,100125717,APX,Identification of unique osmotic response mechanisms in Aegilops biuncialis Vis. compared to Triticum aestivum L. Mv9kr1.,Plant Physiol Biochem
42137203,100286391,RLK,Deciphering the role of receptor-like kinases in the adaptation of Orinus species to the habitat of the Qinghai-Xizang (Tibet) Plateau.,Front Plant Sci
22220579,839666,STZ,Wheat WRKY genes TaWRKY2 and TaWRKY19 regulate abiotic stress tolerance in transgenic Arabidopsis plants.,Plant Cell Environ. 2012 Jun
22220579,835306,RD29B,Wheat WRKY genes TaWRKY2 and TaWRKY19 regulate abiotic stress tolerance in transgenic Arabidopsis plants.,Plant Cell Environ. 2012 Jun
22220579,830424,DREB2A,Wheat WRKY genes TaWRKY2 and TaWRKY19 regulate abiotic stress tolerance in transgenic Arabidopsis plants.,Plant Cell Environ. 2012 Jun
22220579,835307,RD29A,Wheat WRKY genes TaWRKY2 and TaWRKY19 regulate abiotic stress tolerance in transgenic Arabidopsis plants.,Plant Cell Environ. 2012 Jun
22220579,831454,Cor6.6,Wheat WRKY genes TaWRKY2 and TaWRKY19 regulate abiotic stress tolerance in transgenic Arabidopsis plants.,Plant Cell Environ. 2012 Jun
26536863,841721,NAM,"TaNAC29, a NAC transcription factor from wheat, enhances salt and drought tolerance in transgenic Arabidopsis.",BMC Plant Biol. 2015 Nov 4
26536863,829661,catalase,"TaNAC29, a NAC transcription factor from wheat, enhances salt and drought tolerance in transgenic Arabidopsis.",BMC Plant Biol. 2015 Nov 4
29089392,830424,DEHYDRATION-RESPONSIVE ELEMENT BINDING PROTEIN2A,The E3 Ligase TaSAP5 Alters Drought Stress Responses by Promoting the Degradation of DRIP Proteins.,Plant Physiol. 2017 Dec
29089392,837188,DREB2A INTERACTING PROTEIN1,The E3 Ligase TaSAP5 Alters Drought Stress Responses by Promoting the Degradation of DRIP Proteins.,Plant Physiol. 2017 Dec
29089392,817608,DRIP2,The E3 Ligase TaSAP5 Alters Drought Stress Responses by Promoting the Degradation of DRIP Proteins.,Plant Physiol. 2017 Dec
29089392,819856,E3 ubiquitin ligase,The E3 Ligase TaSAP5 Alters Drought Stress Responses by Promoting the Degradation of DRIP Proteins.,Plant Physiol. 2017 Dec
29616395,107801900,14-3-3,"Expression of TaGF14b, a 14-3-3 adaptor protein gene from wheat, enhances drought and salt tolerance in transgenic tobacco.",Planta. 2018 Jul
30693013,543190,catalase,"TaSnRK2.9, a Sucrose Non-fermenting 1-Related Protein Kinase Gene, Positively Regulates Plant Response to Drought and Salt Stress in Transgenic Tobacco.",Front Plant Sci. 2019 Jan 14
30693013,543313,peroxidase,"TaSnRK2.9, a Sucrose Non-fermenting 1-Related Protein Kinase Gene, Positively Regulates Plant Response to Drought and Salt Stress in Transgenic Tobacco.",Front Plant Sci. 2019 Jan 14
30842265,780624,BRI1,BES/BZR Transcription Factor TaBZR2 Positively Regulates Drought Responses by Activation of TaGST1.,Plant Physiol. 2019 May
32264833,10780,C2H2-type zinc finger protein,The barley stripe mosaic virus expression system reveals the wheat C2H2 zinc finger protein TaZFP1B as a key regulator of drought tolerance.,BMC Plant Biol. 2020 Apr 7
34890091,6424,PYL,The wheat ABA receptor gene TaPYL1-1B contributes to drought tolerance and grain yield by increasing water-use efficiency.,Plant Biotechnol J. 2022 May
