pmid,gene_id,gene_text,title,journal
10550893,818741,ERD15,The plant-growth-promoting rhizobacterium Paenibacillus polymyxa induces changes in Arabidopsis thaliana gene expression: a possible connection between biotic and abiotic stress responses.,Mol Plant Microbe Interact. 1999 Nov
11050171,823457,aldehyde oxidase 3,The Arabidopsis aldehyde oxidase 3 (AAO3) gene product catalyzes the final step in abscisic acid biosynthesis in leaves.,Proc Natl Acad Sci U S A. 2000 Nov 7
11050171,817257,AAO3,The Arabidopsis aldehyde oxidase 3 (AAO3) gene product catalyzes the final step in abscisic acid biosynthesis in leaves.,Proc Natl Acad Sci U S A. 2000 Nov 7
11050171,832221,aldehyde oxidase,The Arabidopsis aldehyde oxidase 3 (AAO3) gene product catalyzes the final step in abscisic acid biosynthesis in leaves.,Proc Natl Acad Sci U S A. 2000 Nov 7
11050171,839488,AAO4,The Arabidopsis aldehyde oxidase 3 (AAO3) gene product catalyzes the final step in abscisic acid biosynthesis in leaves.,Proc Natl Acad Sci U S A. 2000 Nov 7
11089677,827744,frs1,"A freezing-sensitive mutant of Arabidopsis, frs1, is a new aba3 allele.",Planta. 2000 Oct
11089677,838224,aba3,"A freezing-sensitive mutant of Arabidopsis, frs1, is a new aba3 allele.",Planta. 2000 Oct
11148283,837498,HYL1,"A mutation in the Arabidopsis HYL1 gene encoding a dsRNA binding protein affects responses to abscisic acid, auxin, and cytokinin.",Plant Cell. 2000 Dec
11387979,828652,DREB1A,"Improving plant drought, salt and freezing tolerance by gene transfer of a single stress-inducible transcription factor.",Novartis Found Symp. 2001
11387979,835307,rd29A,"Improving plant drought, salt and freezing tolerance by gene transfer of a single stress-inducible transcription factor.",Novartis Found Symp. 2001
11525733,815840,ABH1,"An mRNA cap binding protein, ABH1, modulates early abscisic acid signal transduction in Arabidopsis.",Cell. 2001 Aug 24
11532178,820667,9-cis-epoxycarotenoid dioxygenase,"Regulation of drought tolerance by gene manipulation of 9-cis-epoxycarotenoid dioxygenase, a key enzyme in abscisic acid biosynthesis in Arabidopsis.",Plant J. 2001 Aug
11549764,838224,LOS5,The Arabidopsis LOS5/ABA3 locus encodes a molybdenum cofactor sulfurase and modulates cold stress- and osmotic stress-responsive gene expression.,Plant Cell. 2001 Sep
11549764,835307,RD29A,The Arabidopsis LOS5/ABA3 locus encodes a molybdenum cofactor sulfurase and modulates cold stress- and osmotic stress-responsive gene expression.,Plant Cell. 2001 Sep
11549764,818854,COR15,The Arabidopsis LOS5/ABA3 locus encodes a molybdenum cofactor sulfurase and modulates cold stress- and osmotic stress-responsive gene expression.,Plant Cell. 2001 Sep
11549764,838632,COR47,The Arabidopsis LOS5/ABA3 locus encodes a molybdenum cofactor sulfurase and modulates cold stress- and osmotic stress-responsive gene expression.,Plant Cell. 2001 Sep
11549764,832636,RD22,The Arabidopsis LOS5/ABA3 locus encodes a molybdenum cofactor sulfurase and modulates cold stress- and osmotic stress-responsive gene expression.,Plant Cell. 2001 Sep
11549764,836838,aba1,The Arabidopsis LOS5/ABA3 locus encodes a molybdenum cofactor sulfurase and modulates cold stress- and osmotic stress-responsive gene expression.,Plant Cell. 2001 Sep
11549764,832221,aldehyde oxidase,The Arabidopsis LOS5/ABA3 locus encodes a molybdenum cofactor sulfurase and modulates cold stress- and osmotic stress-responsive gene expression.,Plant Cell. 2001 Sep
11576425,831076,At-HSP17.6A,"At-HSP17.6A, encoding a small heat-shock protein in Arabidopsis, can enhance osmotolerance upon overexpression.",Plant J. 2001 Sep
11576425,843369,at,"At-HSP17.6A, encoding a small heat-shock protein in Arabidopsis, can enhance osmotolerance upon overexpression.",Plant J. 2001 Sep
11846875,819331,"AtGolS1, 2 and 3",Important roles of drought- and cold-inducible genes for galactinol synthase in stress tolerance in Arabidopsis thaliana.,Plant J. 2002 Feb
11846875,842114,"AtGolS1, 2 and 3",Important roles of drought- and cold-inducible genes for galactinol synthase in stress tolerance in Arabidopsis thaliana.,Plant J. 2002 Feb
11846875,837457,"AtGolS1, 2 and 3",Important roles of drought- and cold-inducible genes for galactinol synthase in stress tolerance in Arabidopsis thaliana.,Plant J. 2002 Feb
11884679,829547,ABF3,Arabidopsis basic leucine zipper proteins that mediate stress-responsive abscisic acid signaling.,Plant Cell. 2002 Feb
11884679,821463,ABF4,Arabidopsis basic leucine zipper proteins that mediate stress-responsive abscisic acid signaling.,Plant Cell. 2002 Feb
12018849,820288,omega-3 fatty acid desaturase,Antisense expression of an Arabidopsis omega-3 fatty acid desaturase gene reduces salt/drought tolerance in transgenic tobacco plants.,Mol Cells. 2002 Apr 30
12065416,816775,ATHB6,Homeodomain protein ATHB6 is a target of the protein phosphatase ABI1 and regulates hormone responses in Arabidopsis.,EMBO J. 2002 Jun 17
12065416,828714,ABI1,Homeodomain protein ATHB6 is a target of the protein phosphatase ABI1 and regulates hormone responses in Arabidopsis.,EMBO J. 2002 Jun 17
12065416,835809,protein phosphatase 2C,Homeodomain protein ATHB6 is a target of the protein phosphatase ABI1 and regulates hormone responses in Arabidopsis.,EMBO J. 2002 Jun 17
12139005,26386,DNA-binding protein,Identification and mapping of a putative stress response regulator gene in barley.,Plant Mol Biol. 2002 Sep
12148528,818854,cor15a,Light signalling mediated by phytochrome plays an important role in cold-induced gene expression through the C-repeat/dehydration responsive element (C/DRE) in Arabidopsis thaliana.,Plant J. 2002 Mar
12148528,837583,protein phosphatase 2A,Light signalling mediated by phytochrome plays an important role in cold-induced gene expression through the C-repeat/dehydration responsive element (C/DRE) in Arabidopsis thaliana.,Plant J. 2002 Mar
12148528,837483,phyA,Light signalling mediated by phytochrome plays an important role in cold-induced gene expression through the C-repeat/dehydration responsive element (C/DRE) in Arabidopsis thaliana.,Plant J. 2002 Mar
12148528,816394,phyB,Light signalling mediated by phytochrome plays an important role in cold-induced gene expression through the C-repeat/dehydration responsive element (C/DRE) in Arabidopsis thaliana.,Plant J. 2002 Mar
12148528,828653,"CBF1, 2, and 3",Light signalling mediated by phytochrome plays an important role in cold-induced gene expression through the C-repeat/dehydration responsive element (C/DRE) in Arabidopsis thaliana.,Plant J. 2002 Mar
12148528,828651,"CBF1, 2, and 3",Light signalling mediated by phytochrome plays an important role in cold-induced gene expression through the C-repeat/dehydration responsive element (C/DRE) in Arabidopsis thaliana.,Plant J. 2002 Mar
12148528,828652,"CBF1, 2, and 3",Light signalling mediated by phytochrome plays an important role in cold-induced gene expression through the C-repeat/dehydration responsive element (C/DRE) in Arabidopsis thaliana.,Plant J. 2002 Mar
12207667,844174,GST8,"Drought regulation of GST8, encoding the Arabidopsis homologue of ParC/Nt107 glutathione transferase/peroxidase.",Physiol Plant. 2002 Sep
12207667,835307,RD29A and B,"Drought regulation of GST8, encoding the Arabidopsis homologue of ParC/Nt107 glutathione transferase/peroxidase.",Physiol Plant. 2002 Sep
12207667,817637,ERD13,"Drought regulation of GST8, encoding the Arabidopsis homologue of ParC/Nt107 glutathione transferase/peroxidase.",Physiol Plant. 2002 Sep
12232173,840987,rab18,"Alterations in Water Status, Endogenous Abscisic Acid Content, and Expression of rab18 Gene during the Development of Freezing Tolerance in Arabidopsis thaliana.",Plant Physiol. 1994 Apr
12376631,835274,CBF4,Transcription factor CBF4 is a regulator of drought adaptation in Arabidopsis.,Plant Physiol. 2002 Oct
12468724,839749,OSM1,OSM1/SYP61: a syntaxin protein in Arabidopsis controls abscisic acid-mediated and non-abscisic acid-mediated responses to abiotic stress.,Plant Cell. 2002 Dec
12468724,10228,syntaxins 6 and 10,OSM1/SYP61: a syntaxin protein in Arabidopsis controls abscisic acid-mediated and non-abscisic acid-mediated responses to abiotic stress.,Plant Cell. 2002 Dec
12468724,8677,syntaxins 6 and 10,OSM1/SYP61: a syntaxin protein in Arabidopsis controls abscisic acid-mediated and non-abscisic acid-mediated responses to abiotic stress.,Plant Cell. 2002 Dec
12468724,100170220,SNARE,OSM1/SYP61: a syntaxin protein in Arabidopsis controls abscisic acid-mediated and non-abscisic acid-mediated responses to abiotic stress.,Plant Cell. 2002 Dec
12468729,829541,OST1,Arabidopsis OST1 protein kinase mediates the regulation of stomatal aperture by abscisic acid and acts upstream of reactive oxygen species production.,Plant Cell. 2002 Dec
12468729,816413,ost1-2,Arabidopsis OST1 protein kinase mediates the regulation of stomatal aperture by abscisic acid and acts upstream of reactive oxygen species production.,Plant Cell. 2002 Dec
12468729,828714,abi1-1,Arabidopsis OST1 protein kinase mediates the regulation of stomatal aperture by abscisic acid and acts upstream of reactive oxygen species production.,Plant Cell. 2002 Dec
12509522,840158,AtMYC2,Arabidopsis AtMYC2 (bHLH) and AtMYB2 (MYB) function as transcriptional activators in abscisic acid signaling.,Plant Cell. 2003 Jan
12509522,819332,AtMYB2,Arabidopsis AtMYC2 (bHLH) and AtMYB2 (MYB) function as transcriptional activators in abscisic acid signaling.,Plant Cell. 2003 Jan
12509522,832636,rd22,Arabidopsis AtMYC2 (bHLH) and AtMYB2 (MYB) function as transcriptional activators in abscisic acid signaling.,Plant Cell. 2003 Jan
12509522,844047,AtADH1,Arabidopsis AtMYC2 (bHLH) and AtMYB2 (MYB) function as transcriptional activators in abscisic acid signaling.,Plant Cell. 2003 Jan
12535340,835180,erd1,"Two different novel cis-acting elements of erd1, a clpA homologous Arabidopsis gene function in induction by dehydration stress and dark-induced senescence.",Plant J. 2003 Jan
12609047,828652,DREB1A,"OsDREB genes in rice, Oryza sativa L., encode transcription activators that function in drought-, high-salt- and cold-responsive gene expression.",Plant J. 2003 Feb
12671068,833728,GORK,The Arabidopsis outward K+ channel GORK is involved in regulation of stomatal movements and plant transpiration.,Proc Natl Acad Sci U S A. 2003 Apr 29
12773379,834842,AtrbohD,NADPH oxidase AtrbohD and AtrbohF genes function in ROS-dependent ABA signaling in Arabidopsis.,EMBO J. 2003 Jun 2
12773379,842710,AtrbohF,NADPH oxidase AtrbohD and AtrbohF genes function in ROS-dependent ABA signaling in Arabidopsis.,EMBO J. 2003 Jun 2
12897256,827481,CBL1,"CBL1, a calcium sensor that differentially regulates salt, drought, and cold responses in Arabidopsis.",Plant Cell. 2003 Aug
12904208,839948,Ath-ALDH3,Overexpression of a stress-inducible aldehyde dehydrogenase gene from Arabidopsis thaliana in transgenic plants improves stress tolerance.,Plant J. 2003 Aug
12904208,829573,Ath-ALDH3,Overexpression of a stress-inducible aldehyde dehydrogenase gene from Arabidopsis thaliana in transgenic plants improves stress tolerance.,Plant J. 2003 Aug
14675448,817757,Cys2/His2-type zinc finger protein,Stress-responsive zinc finger gene ZPT2-3 plays a role in drought tolerance in petunia.,Plant J. 2003 Dec
14742440,820816,Phospholipase D,Phospholipase D is a negative regulator of proline biosynthesis in Arabidopsis thaliana.,J Biol Chem. 2004 Apr 9
14742440,835307,RD29A,Phospholipase D is a negative regulator of proline biosynthesis in Arabidopsis thaliana.,J Biol Chem. 2004 Apr 9
14742440,840987,RAB18,Phospholipase D is a negative regulator of proline biosynthesis in Arabidopsis thaliana.,J Biol Chem. 2004 Apr 9
14745450,816471,FVE,A genetic link between cold responses and flowering time through FVE in Arabidopsis thaliana.,Nat Genet. 2004 Feb
14745450,835307,RD29A,A genetic link between cold responses and flowering time through FVE in Arabidopsis thaliana.,Nat Genet. 2004 Feb
14745450,818854,COR15a,A genetic link between cold responses and flowering time through FVE in Arabidopsis thaliana.,Nat Genet. 2004 Feb
14745450,830878,FLOWERING LOCUS C,A genetic link between cold responses and flowering time through FVE in Arabidopsis thaliana.,Nat Genet. 2004 Feb
14745450,5925,retinoblastoma-associated protein,A genetic link between cold responses and flowering time through FVE in Arabidopsis thaliana.,Nat Genet. 2004 Feb
14745450,9734,histone deacetylase,A genetic link between cold responses and flowering time through FVE in Arabidopsis thaliana.,Nat Genet. 2004 Feb
14756771,844385,gli1,"Glycerol-insensitive Arabidopsis mutants: gli1 seedlings lack glycerol kinase, accumulate glycerol and are more resistant to abiotic stress.",Plant J. 2004 Feb
14756771,829979,glycerol kinase,"Glycerol-insensitive Arabidopsis mutants: gli1 seedlings lack glycerol kinase, accumulate glycerol and are more resistant to abiotic stress.",Plant J. 2004 Feb
15047884,828652,DREB1A,A combination of the Arabidopsis DREB1A gene and stress-inducible rd29A promoter improved drought- and low-temperature stress tolerance in tobacco by gene transfer.,Plant Cell Physiol. 2004 Mar
15047884,835307,rd29A,A combination of the Arabidopsis DREB1A gene and stress-inducible rd29A promoter improved drought- and low-temperature stress tolerance in tobacco by gene transfer.,Plant Cell Physiol. 2004 Mar
15144382,10006,ABI1,"Drought tolerance established by enhanced expression of the CC-NBS-LRR gene, ADR1, requires salicylic acid, EDS1 and ABI1.",Plant J. 2004 Jun
15144382,9541,cir,"Drought tolerance established by enhanced expression of the CC-NBS-LRR gene, ADR1, requires salicylic acid, EDS1 and ABI1.",Plant J. 2004 Jun
15144382,29937,cir2,"Drought tolerance established by enhanced expression of the CC-NBS-LRR gene, ADR1, requires salicylic acid, EDS1 and ABI1.",Plant J. 2004 Jun
15144382,5447,cpr,"Drought tolerance established by enhanced expression of the CC-NBS-LRR gene, ADR1, requires salicylic acid, EDS1 and ABI1.",Plant J. 2004 Jun
15155892,841247,GCR1,The Arabidopsis putative G protein-coupled receptor GCR1 interacts with the G protein alpha subunit GPA1 and regulates abscisic acid signaling.,Plant Cell. 2004 Jun
15155892,817170,GPA1,The Arabidopsis putative G protein-coupled receptor GCR1 interacts with the G protein alpha subunit GPA1 and regulates abscisic acid signaling.,Plant Cell. 2004 Jun
15155892,829597,AGB1,The Arabidopsis putative G protein-coupled receptor GCR1 interacts with the G protein alpha subunit GPA1 and regulates abscisic acid signaling.,Plant Cell. 2004 Jun
15155892,825517,AGG1,The Arabidopsis putative G protein-coupled receptor GCR1 interacts with the G protein alpha subunit GPA1 and regulates abscisic acid signaling.,Plant Cell. 2004 Jun
15155892,825532,AGG2,The Arabidopsis putative G protein-coupled receptor GCR1 interacts with the G protein alpha subunit GPA1 and regulates abscisic acid signaling.,Plant Cell. 2004 Jun
15165189,828652,DREB1A,Identification of cold-inducible downstream genes of the Arabidopsis DREB1A/CBF3 transcriptional factor using two microarray systems.,Plant J. 2004 Jun
15190366,828652,DREB1A,Stress-induced expression in wheat of the Arabidopsis thaliana DREB1A gene delays water stress symptoms under greenhouse conditions.,Genome. 2004 Jun
15190366,835307,rd29A,Stress-induced expression in wheat of the Arabidopsis thaliana DREB1A gene delays water stress symptoms under greenhouse conditions.,Genome. 2004 Jun
15215506,838993,spermidine synthase,Overexpression of spermidine synthase enhances tolerance to multiple environmental stresses and up-regulates the expression of various stress-regulated genes in transgenic Arabidopsis thaliana.,Plant Cell Physiol. 2004 Jun
15215506,816149,arginine decarboxylase,Overexpression of spermidine synthase enhances tolerance to multiple environmental stresses and up-regulates the expression of various stress-regulated genes in transgenic Arabidopsis thaliana.,Plant Cell Physiol. 2004 Jun
15215506,835307,rd29A.,Overexpression of spermidine synthase enhances tolerance to multiple environmental stresses and up-regulates the expression of various stress-regulated genes in transgenic Arabidopsis thaliana.,Plant Cell Physiol. 2004 Jun
15225287,1080,cystic fibrosis transmembrane conductance regulator,"Disruption of AtMRP4, a guard cell plasma membrane ABCC-type ABC transporter, leads to deregulation of stomatal opening and increased drought susceptibility.",Plant J. 2004 Jul
15225287,6833,sulfonylurea receptor,"Disruption of AtMRP4, a guard cell plasma membrane ABCC-type ABC transporter, leads to deregulation of stomatal opening and increased drought susceptibility.",Plant J. 2004 Jul
15225287,51081,MRPs,"Disruption of AtMRP4, a guard cell plasma membrane ABCC-type ABC transporter, leads to deregulation of stomatal opening and increased drought susceptibility.",Plant J. 2004 Jul
15319476,835180,early responsive to dehydration stress 1,Isolation and functional analysis of Arabidopsis stress-inducible NAC transcription factors that bind to a drought-responsive cis-element in the early responsive to dehydration stress 1 promoter.,Plant Cell. 2004 Sep
15319476,841722,ANAC019,Isolation and functional analysis of Arabidopsis stress-inducible NAC transcription factors that bind to a drought-responsive cis-element in the early responsive to dehydration stress 1 promoter.,Plant Cell. 2004 Sep
15319476,820789,ANAC055,Isolation and functional analysis of Arabidopsis stress-inducible NAC transcription factors that bind to a drought-responsive cis-element in the early responsive to dehydration stress 1 promoter.,Plant Cell. 2004 Sep
15319476,828849,ANAC072,Isolation and functional analysis of Arabidopsis stress-inducible NAC transcription factors that bind to a drought-responsive cis-element in the early responsive to dehydration stress 1 promoter.,Plant Cell. 2004 Sep
15333755,836881,AZF1,"Arabidopsis Cys2/His2-type zinc-finger proteins function as transcription repressors under drought, cold, and high-salinity stress conditions.",Plant Physiol. 2004 Sep
15333755,821495,AZF2,"Arabidopsis Cys2/His2-type zinc-finger proteins function as transcription repressors under drought, cold, and high-salinity stress conditions.",Plant Physiol. 2004 Sep
15333755,834334,AZF3,"Arabidopsis Cys2/His2-type zinc-finger proteins function as transcription repressors under drought, cold, and high-salinity stress conditions.",Plant Physiol. 2004 Sep
15333755,839666,STZ,"Arabidopsis Cys2/His2-type zinc-finger proteins function as transcription repressors under drought, cold, and high-salinity stress conditions.",Plant Physiol. 2004 Sep
15356326,830909,GF14 lambda,"Overexpression of the Arabidopsis 14-3-3 protein GF14 lambda in cotton leads to a ""stay-green"" phenotype and improves stress tolerance under moderate drought conditions.",Plant Cell Physiol. 2004 Aug
15561775,844164,SRK2C,"SRK2C, a SNF1-related protein kinase 2, improves drought tolerance by controlling stress-responsive gene expression in Arabidopsis thaliana.",Proc Natl Acad Sci U S A. 2004 Dec 7
15561775,835307,RD29A,"SRK2C, a SNF1-related protein kinase 2, improves drought tolerance by controlling stress-responsive gene expression in Arabidopsis thaliana.",Proc Natl Acad Sci U S A. 2004 Dec 7
15561775,818854,COR15A,"SRK2C, a SNF1-related protein kinase 2, improves drought tolerance by controlling stress-responsive gene expression in Arabidopsis thaliana.",Proc Natl Acad Sci U S A. 2004 Dec 7
15561775,828652,DREB1A,"SRK2C, a SNF1-related protein kinase 2, improves drought tolerance by controlling stress-responsive gene expression in Arabidopsis thaliana.",Proc Natl Acad Sci U S A. 2004 Dec 7
15564521,819566,AtGLR1.1,The putative glutamate receptor 1.1 (AtGLR1.1) in Arabidopsis thaliana regulates abscisic acid biosynthesis and signaling to control development and water loss.,Plant Cell Physiol. 2004 Oct
15599761,835809,ABI2,The ABI2-dependent abscisic acid signalling controls HrpN-induced drought tolerance in Arabidopsis.,Planta. 2005 Jun
15599761,835306,rd29B,The ABI2-dependent abscisic acid signalling controls HrpN-induced drought tolerance in Arabidopsis.,Planta. 2005 Jun
15599761,828714,abi1-1,The ABI2-dependent abscisic acid signalling controls HrpN-induced drought tolerance in Arabidopsis.,Planta. 2005 Jun
15610352,142,Poly(ADP-ribose) polymerase,"Poly(ADP-ribose) polymerase in plants affects energy homeostasis, cell death and stress tolerance.",Plant J. 2005 Jan
15610352,10038,parp2,"Poly(ADP-ribose) polymerase in plants affects energy homeostasis, cell death and stress tolerance.",Plant J. 2005 Jan
15772289,841269,Receptor-like kinase1,Leucine-rich repeat receptor-like kinase1 is a key membrane-bound regulator of abscisic acid early signaling in Arabidopsis.,Plant Cell. 2005 Apr
15941401,822246,atRZ-1a,Cold-inducible zinc finger-containing glycine-rich RNA-binding protein contributes to the enhancement of freezing tolerance in Arabidopsis thaliana.,Plant J. 2005 Jun
1731964,838632,cor47,cDNA sequence analysis and expression of two cold-regulated genes of Arabidopsis thaliana.,Plant Mol Biol. 1992 Jan
1731964,831454,cor6.6,cDNA sequence analysis and expression of two cold-regulated genes of Arabidopsis thaliana.,Plant Mol Biol. 1992 Jan
1731964,831453,KIN1,cDNA sequence analysis and expression of two cold-regulated genes of Arabidopsis thaliana.,Plant Mol Biol. 1992 Jan
16005291,837403,AtMYB60,A guard-cell-specific MYB transcription factor regulates stomatal movements and plant drought tolerance.,Curr Biol. 2005 Jul 12
16005292,837480,AtMYB61,"AtMYB61, an R2R3-MYB transcription factor controlling stomatal aperture in Arabidopsis thaliana.",Curr Biol. 2005 Jul 12
16113213,815949,PR-1,Enhancing Arabidopsis salt and drought stress tolerance by chemical priming for its abscisic acid responses.,Plant Physiol. 2005 Sep
16113213,843842,PR-5,Enhancing Arabidopsis salt and drought stress tolerance by chemical priming for its abscisic acid responses.,Plant Physiol. 2005 Sep
16113213,840987,RAB-18,Enhancing Arabidopsis salt and drought stress tolerance by chemical priming for its abscisic acid responses.,Plant Physiol. 2005 Sep
16113213,835307,RD-29A,Enhancing Arabidopsis salt and drought stress tolerance by chemical priming for its abscisic acid responses.,Plant Physiol. 2005 Sep
16201409,110922604,Hahb-4,"Hahb-4, a sunflower homeobox-leucine zipper gene, is a developmental regulator and confers drought tolerance to Arabidopsis thaliana plants.",Transgenic Res. 2005 Aug
16236147,107763446,FAD3,Modulated fatty acid desaturation via overexpression of two distinct omega-3 desaturases differentially alters tolerance to various abiotic stresses in transgenic tobacco cells and plants.,Plant J. 2005 Nov
16284313,841095,AREB1,AREB1 is a transcription activator of novel ABRE-dependent ABA signaling that enhances drought stress tolerance in Arabidopsis.,Plant Cell. 2005 Dec
16446457,841095,AREB1,Abscisic acid-dependent multisite phosphorylation regulates the activity of a transcription activator AREB1.,Proc Natl Acad Sci U S A. 2006 Feb 7
16446457,835306,RD29B,Abscisic acid-dependent multisite phosphorylation regulates the activity of a transcription activator AREB1.,Proc Natl Acad Sci U S A. 2006 Feb 7
16553900,832328,HD2,Identification of AtHD2C as a novel regulator of abscisic acid responses in Arabidopsis.,Plant J. 2006 Apr
16614820,828652,DREB1A,Functional and phylogenetic analysis of a DREB/CBF-like gene in perennial ryegrass (Lolium perenne L.).,Planta. 2006 Sep
16614820,818854,COR15a,Functional and phylogenetic analysis of a DREB/CBF-like gene in perennial ryegrass (Lolium perenne L.).,Planta. 2006 Sep
16614820,835307,RD29A,Functional and phylogenetic analysis of a DREB/CBF-like gene in perennial ryegrass (Lolium perenne L.).,Planta. 2006 Sep
16623881,834570,CYP707A3,"CYP707A3, a major ABA 8'-hydroxylase involved in dehydration and rehydration response in Arabidopsis thaliana.",Plant J. 2006 Apr
16653076,838632,cor47,Characterization of a Cold-Regulated Wheat Gene Related to Arabidopsis cor47.,Plant Physiol. 1992 Oct
16653076,816688,LEA,Characterization of a Cold-Regulated Wheat Gene Related to Arabidopsis cor47.,Plant Physiol. 1992 Oct
16714312,822207,RGS1,Overexpression of the regulator of G-protein signalling protein enhances ABA-mediated inhibition of root elongation and drought tolerance in Arabidopsis.,J Exp Bot. 2006
16714312,841665,ABA2,Overexpression of the regulator of G-protein signalling protein enhances ABA-mediated inhibition of root elongation and drought tolerance in Arabidopsis.,J Exp Bot. 2006
16792696,814962,XERICO,"Upregulation of an Arabidopsis RING-H2 gene, XERICO, confers drought tolerance through increased abscisic acid biosynthesis.",Plant J. 2006 Aug
16792696,820667,AtNCED3,"Upregulation of an Arabidopsis RING-H2 gene, XERICO, confers drought tolerance through increased abscisic acid biosynthesis.",Plant J. 2006 Aug
16792696,820557,E2 ubiquitin-conjugating enzyme,"Upregulation of an Arabidopsis RING-H2 gene, XERICO, confers drought tolerance through increased abscisic acid biosynthesis.",Plant J. 2006 Aug
16792696,834173,AtUBC8,"Upregulation of an Arabidopsis RING-H2 gene, XERICO, confers drought tolerance through increased abscisic acid biosynthesis.",Plant J. 2006 Aug
16792696,819812,AtTLP9,"Upregulation of an Arabidopsis RING-H2 gene, XERICO, confers drought tolerance through increased abscisic acid biosynthesis.",Plant J. 2006 Aug
16830180,816775,ATHB-6,A homeodomain leucine zipper gene from Craterostigma plantagineum regulates abscisic acid responsive gene expression and physiological responses.,Plant Mol Biol. 2006 Jun
16876791,835809,protein phosphatase 2C,A hypermorphic mutation in the protein phosphatase 2C HAB1 strongly affects ABA signaling in Arabidopsis.,FEBS Lett. 2006 Aug 21
16876791,843609,HAB1,A hypermorphic mutation in the protein phosphatase 2C HAB1 strongly affects ABA signaling in Arabidopsis.,FEBS Lett. 2006 Aug 21
16889648,817722,SAD2,"Mutation of SAD2, an importin beta-domain protein in Arabidopsis, alters abscisic acid sensitivity.",Plant J. 2006 Sep
16889648,834945,sad1,"Mutation of SAD2, an importin beta-domain protein in Arabidopsis, alters abscisic acid sensitivity.",Plant J. 2006 Sep
16889648,815840,abh1-7,"Mutation of SAD2, an importin beta-domain protein in Arabidopsis, alters abscisic acid sensitivity.",Plant J. 2006 Sep
16900319,815949,PR-1,"Identification and functional expression of the pepper pathogen-induced gene, CAPIP2, involved in disease resistance and drought and salt stress tolerance.",Plant Mol Biol. 2006 Sep
16900319,834469,PDF1.2,"Identification and functional expression of the pepper pathogen-induced gene, CAPIP2, involved in disease resistance and drought and salt stress tolerance.",Plant Mol Biol. 2006 Sep
16927203,837886,RAV1,"Expression and functional roles of the pepper pathogen-induced transcription factor RAV1 in bacterial disease resistance, and drought and salt stress tolerance.",Plant Mol Biol. 2006 Aug
16927203,822061,ABI3,"Expression and functional roles of the pepper pathogen-induced transcription factor RAV1 in bacterial disease resistance, and drought and salt stress tolerance.",Plant Mol Biol. 2006 Aug
16927203,829845,AP2,"Expression and functional roles of the pepper pathogen-induced transcription factor RAV1 in bacterial disease resistance, and drought and salt stress tolerance.",Plant Mol Biol. 2006 Aug
16927203,853490,CARAV1,"Expression and functional roles of the pepper pathogen-induced transcription factor RAV1 in bacterial disease resistance, and drought and salt stress tolerance.",Plant Mol Biol. 2006 Aug
16943431,831213,ABO1,"Mutations in ABO1/ELO2, a subunit of holo-Elongator, increase abscisic acid sensitivity and drought tolerance in Arabidopsis thaliana.",Mol Cell Biol. 2006 Sep
16943431,851100,Iki3,"Mutations in ABO1/ELO2, a subunit of holo-Elongator, increase abscisic acid sensitivity and drought tolerance in Arabidopsis thaliana.",Mol Cell Biol. 2006 Sep
16943431,8518,Tot1,"Mutations in ABO1/ELO2, a subunit of holo-Elongator, increase abscisic acid sensitivity and drought tolerance in Arabidopsis thaliana.",Mol Cell Biol. 2006 Sep
16972869,110922604,Hahb-4,Cross-talk between ethylene and drought signalling pathways is mediated by the sunflower Hahb-4 transcription factor.,Plant J. 2006 Oct
16998070,817715,glutathione peroxidase,An Arabidopsis glutathione peroxidase functions as both a redox transducer and a scavenger in abscisic acid and drought stress responses.,Plant Cell. 2006 Oct
16998070,818936,GLUTATHIONE PEROXIDASE3,An Arabidopsis glutathione peroxidase functions as both a redox transducer and a scavenger in abscisic acid and drought stress responses.,Plant Cell. 2006 Oct
16998070,835809,ABA INSENSITIVE2,An Arabidopsis glutathione peroxidase functions as both a redox transducer and a scavenger in abscisic acid and drought stress responses.,Plant Cell. 2006 Oct
16998070,828714,ABI1,An Arabidopsis glutathione peroxidase functions as both a redox transducer and a scavenger in abscisic acid and drought stress responses.,Plant Cell. 2006 Oct
16998088,841764,TTL1,The Arabidopsis tetratricopeptide repeat-containing protein TTL1 is required for osmotic stress responses and abscisic acid sensitivity.,Plant Physiol. 2006 Nov
16998088,830424,DREB2A,The Arabidopsis tetratricopeptide repeat-containing protein TTL1 is required for osmotic stress responses and abscisic acid sensitivity.,Plant Physiol. 2006 Nov
16998088,835180,ERD1,The Arabidopsis tetratricopeptide repeat-containing protein TTL1 is required for osmotic stress responses and abscisic acid sensitivity.,Plant Physiol. 2006 Nov
16998088,827650,ERD3,The Arabidopsis tetratricopeptide repeat-containing protein TTL1 is required for osmotic stress responses and abscisic acid sensitivity.,Plant Physiol. 2006 Nov
16998088,818854,COR15a,The Arabidopsis tetratricopeptide repeat-containing protein TTL1 is required for osmotic stress responses and abscisic acid sensitivity.,Plant Physiol. 2006 Nov
16998088,828592,TTL,The Arabidopsis tetratricopeptide repeat-containing protein TTL1 is required for osmotic stress responses and abscisic acid sensitivity.,Plant Physiol. 2006 Nov
17080642,820121,ASCORBATE PEROXIDASE 2,A mutation affecting ASCORBATE PEROXIDASE 2 gene expression reveals a link between responses to high light and drought tolerance.,Plant Cell Environ. 2006 Feb
